schema_version	occurrence_id	surface	source_path	boundary	site_kind	current_term	target_term	classification	compatibility_treatment	rollout_phase	test_owner	rationale
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20publish_rewritten_merge_table:error_constructor:9b474e621d7e7219a2557992a9e3c7af9191887c04b8e6bd1b46c744c3d4c111:table:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn publish_rewritten_merge_table :: error_constructor :: 9b474e621d7e7219a2557992a9e3c7af9191887c04b8e6bd1b46c744c3d4c111 #1	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20row_id_at:error_constructor:545352750f7c19d6ce7490be4494aedd387bf8e9e276127342c03aa3046819d6:column:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn row_id_at :: error_constructor :: 545352750f7c19d6ce7490be4494aedd387bf8e9e276127342c03aa3046819d6 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20row_id_at:error_constructor:b9c4574dca64216ceafad72e977f3008644b9eea6b6fed96012d4d3c6b3c617f:column:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn row_id_at :: error_constructor :: b9c4574dca64216ceafad72e977f3008644b9eea6b6fed96012d4d3c6b3c617f #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20scan_proven_pure_inserts_for_validation:error_constructor:9742e7cfd1d6554d56d9a8d662017c7af85fa30724909b2f27204fddcf7bdfdd:rows:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn scan_proven_pure_inserts_for_validation :: error_constructor :: 9742e7cfd1d6554d56d9a8d662017c7af85fa30724909b2f27204fddcf7bdfdd #1	error_constructor	rows	rows	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20scan_proven_pure_inserts_for_validation:error_constructor:df1745d81deed2f5c3f4a3f2578ebfe37a10483b0b193ffcf90fc44cf7145554:row:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn scan_proven_pure_inserts_for_validation :: error_constructor :: df1745d81deed2f5c3f4a3f2578ebfe37a10483b0b193ffcf90fc44cf7145554 #1	error_constructor	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20schema_for_table_key:error_constructor:5fe48c2775ac188cf0af4235c1afb717c57906ed54060f83140e38fe1d6b6c39:table:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn schema_for_table_key :: error_constructor :: 5fe48c2775ac188cf0af4235c1afb717c57906ed54060f83140e38fe1d6b6c39 #1	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20staged_keyed_chunk_count:error_constructor:26278aeb03a6e6431acf569997cf44e43a67f67e0b5060cd5c354708154bfd47:row:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn staged_keyed_chunk_count :: error_constructor :: 26278aeb03a6e6431acf569997cf44e43a67f67e0b5060cd5c354708154bfd47 #1	error_constructor	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20staged_keyed_chunk_count:error_constructor:48da34e6240c0003c6d6359327d07fa13dd5622ee546d07557c906bc03907900:rows:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn staged_keyed_chunk_count :: error_constructor :: 48da34e6240c0003c6d6359327d07fa13dd5622ee546d07557c906bc03907900 #1	error_constructor	rows	rows	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20staged_keyed_chunk_count:error_constructor:7e3baf46aadb22c95d1fb42565e4e9afbafa056383fa312f866e7605fef40036:table:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn staged_keyed_chunk_count :: error_constructor :: 7e3baf46aadb22c95d1fb42565e4e9afbafa056383fa312f866e7605fef40036 #1	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Afn%20try_proven_pure_insert_history:error_constructor:7dbe4431d1ec443a78fc77ba1fa0db0307672e9d7ab822340d664e62dc80113f:row:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::fn try_proven_pure_insert_history :: error_constructor :: 7dbe4431d1ec443a78fc77ba1fa0db0307672e9d7ab822340d664e62dc80113f #1	error_constructor	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20DeleteIdChunks%3A%3Afn%20push_with_bounds:error_constructor:c3d9c1986159578f51a604444a239277a15ba9591ae25a7e8c6016dca0570bd0:row:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl DeleteIdChunks::fn push_with_bounds :: error_constructor :: c3d9c1986159578f51a604444a239277a15ba9591ae25a7e8c6016dca0570bd0 #1	error_constructor	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20Omnigraph%3A%3Afn%20branch_merge_on_current_target:error_constructor:4ea6baf8f26e7d3cb5e2ebb79c03f316b98c8e1f92ed67c405d00defb934909d:table:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl Omnigraph::fn branch_merge_on_current_target :: error_constructor :: 4ea6baf8f26e7d3cb5e2ebb79c03f316b98c8e1f92ed67c405d00defb934909d #1	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20Omnigraph%3A%3Afn%20branch_merge_on_current_target:error_constructor:4ea6baf8f26e7d3cb5e2ebb79c03f316b98c8e1f92ed67c405d00defb934909d:table:2:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl Omnigraph::fn branch_merge_on_current_target :: error_constructor :: 4ea6baf8f26e7d3cb5e2ebb79c03f316b98c8e1f92ed67c405d00defb934909d #2	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20Omnigraph%3A%3Afn%20branch_merge_on_current_target:error_constructor:b00a91be489e506c6931e28390094445918dce43a9ec03f72b503ca8acf91439:table:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl Omnigraph::fn branch_merge_on_current_target :: error_constructor :: b00a91be489e506c6931e28390094445918dce43a9ec03f72b503ca8acf91439 #1	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20Omnigraph%3A%3Afn%20branch_merge_on_current_target:error_constructor:b5a81bbc1e46c7a5a2abc9569a5d69b8434d788ae9bd293306e54f99bbdbafcc:table:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl Omnigraph::fn branch_merge_on_current_target :: error_constructor :: b5a81bbc1e46c7a5a2abc9569a5d69b8434d788ae9bd293306e54f99bbdbafcc #1	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20Omnigraph%3A%3Afn%20branch_merge_on_current_target:error_constructor:ebc633dc82cadccf45e2d64c10b3f13d88d3c989a8c8eb908e54285e34eeb016:table:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl Omnigraph::fn branch_merge_on_current_target :: error_constructor :: ebc633dc82cadccf45e2d64c10b3f13d88d3c989a8c8eb908e54285e34eeb016 #1	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20Omnigraph%3A%3Afn%20branch_merge_on_current_target:error_constructor:efdc90be8572cd17062038759adfb23ef43fba44eb96274edbb49f591975c41d:table:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl Omnigraph::fn branch_merge_on_current_target :: error_constructor :: efdc90be8572cd17062038759adfb23ef43fba44eb96274edbb49f591975c41d #1	error_constructor	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20OrderedTableCursor%3A%3Afn%20next_row:error_constructor:6403cf67f4599e64b4e0c7c5352c141cff50e6a55751ec201e97876fa5db4599:row:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl OrderedTableCursor::fn next_row :: error_constructor :: 6403cf67f4599e64b4e0c7c5352c141cff50e6a55751ec201e97876fa5db4599 #1	error_constructor	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20StagedTableWriter%3A%3Afn%20push_row:error_constructor:c3731c4fddfaa887e76488c794320ea8d55745d90f1f74383c6ec9a3e4d59c83:row:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl StagedTableWriter::fn push_row :: error_constructor :: c3731c4fddfaa887e76488c794320ea8d55745d90f1f74383c6ec9a3e4d59c83 #1	error_constructor	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20StagedTableWriter%3A%3Afn%20push_row:error_constructor:ff3c8eea4df9274e0ffba7792e91547c5ec983dd9b8fa494c5ab469fb8a68585:row:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl StagedTableWriter::fn push_row :: error_constructor :: ff3c8eea4df9274e0ffba7792e91547c5ec983dd9b8fa494c5ab469fb8a68585 #1	error_constructor	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20StagedTableWriter%3A%3Afn%20push_row:error_constructor:ff3c8eea4df9274e0ffba7792e91547c5ec983dd9b8fa494c5ab469fb8a68585:row:2:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl StagedTableWriter::fn push_row :: error_constructor :: ff3c8eea4df9274e0ffba7792e91547c5ec983dd9b8fa494c5ab469fb8a68585 #2	error_constructor	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmerge.rs:%3Cmodule%3E%3A%3Aimpl%20StagedTableWriter%3A%3Afn%20row_batch:error_constructor:91c61be86dd13db81e547277d537103525805d51baa5e4116b0247c3f529ee81:column:1:1	rust_string	crates/omnigraph/src/exec/merge.rs	<module>::impl StagedTableWriter::fn row_batch :: error_constructor :: 91c61be86dd13db81e547277d537103525805d51baa5e4116b0247c3f529ee81 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmutation.rs:%3Cmodule%3E%3A%3Afn%20apply_assignments:error_constructor:51936f3ea86722de325891e1dc7df9c1f9572acd032c37ff5158d3b171f58d21:column:1:1	rust_string	crates/omnigraph/src/exec/mutation.rs	<module>::fn apply_assignments :: error_constructor :: 51936f3ea86722de325891e1dc7df9c1f9572acd032c37ff5158d3b171f58d21 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmutation.rs:%3Cmodule%3E%3A%3Afn%20apply_assignments:error_constructor:aec42993d4d0906fbcb2555f57f4c844c87d8fa87914af3ed7fbedad33c0fe23:column:1:1	rust_string	crates/omnigraph/src/exec/mutation.rs	<module>::fn apply_assignments :: error_constructor :: aec42993d4d0906fbcb2555f57f4c844c87d8fa87914af3ed7fbedad33c0fe23 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fmutation.rs:%3Cmodule%3E%3A%3Aimpl%20Omnigraph%3A%3Afn%20mutate_as_with_expected_head:rustdoc:d01a7012caabb24d25a58eb33ccf39dbdc0248a4b7870c2cfab98ab455e8c6d6:table:1:1	rust_string	crates/omnigraph/src/exec/mutation.rs	<module>::impl Omnigraph::fn mutate_as_with_expected_head :: rustdoc :: d01a7012caabb24d25a58eb33ccf39dbdc0248a4b7870c2cfab98ab455e8c6d6 #1	rustdoc	table	table	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fprojection.rs:%3Cmodule%3E%3A%3Afn%20apply_ordering:error_constructor:b74ed6e223f7e8e2b77fe7604c0bbba5b9de167be20426c88d4348d38916c036:column:1:1	rust_string	crates/omnigraph/src/exec/projection.rs	<module>::fn apply_ordering :: error_constructor :: b74ed6e223f7e8e2b77fe7604c0bbba5b9de167be20426c88d4348d38916c036 #1	error_constructor	column	column	result_projection	retain query/result projection terminology	none	omnigraph-engine owning tests plus G2 guard	Rows or columns here are query/export/renderer result projections, not graph entities or properties.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fprojection.rs:%3Cmodule%3E%3A%3Afn%20evaluate_expr:error_constructor:b27975a74c4d6fcffad6bdd8e5e7cd035412fe27e5d83f68f645d50ec916336f:column:1:1	rust_string	crates/omnigraph/src/exec/projection.rs	<module>::fn evaluate_expr :: error_constructor :: b27975a74c4d6fcffad6bdd8e5e7cd035412fe27e5d83f68f645d50ec916336f #1	error_constructor	column	column	result_projection	retain query/result projection terminology	none	omnigraph-engine owning tests plus G2 guard	Rows or columns here are query/export/renderer result projections, not graph entities or properties.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fprojection.rs:%3Cmodule%3E%3A%3Afn%20evaluate_projection:error_constructor:b27975a74c4d6fcffad6bdd8e5e7cd035412fe27e5d83f68f645d50ec916336f:column:1:1	rust_string	crates/omnigraph/src/exec/projection.rs	<module>::fn evaluate_projection :: error_constructor :: b27975a74c4d6fcffad6bdd8e5e7cd035412fe27e5d83f68f645d50ec916336f #1	error_constructor	column	column	result_projection	retain query/result projection terminology	none	omnigraph-engine owning tests plus G2 guard	Rows or columns here are query/export/renderer result projections, not graph entities or properties.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fprojection.rs:%3Cmodule%3E%3A%3Afn%20evaluate_projection:error_constructor:b27975a74c4d6fcffad6bdd8e5e7cd035412fe27e5d83f68f645d50ec916336f:column:2:1	rust_string	crates/omnigraph/src/exec/projection.rs	<module>::fn evaluate_projection :: error_constructor :: b27975a74c4d6fcffad6bdd8e5e7cd035412fe27e5d83f68f645d50ec916336f #2	error_constructor	column	column	result_projection	retain query/result projection terminology	none	omnigraph-engine owning tests plus G2 guard	Rows or columns here are query/export/renderer result projections, not graph entities or properties.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_anti_join:error_constructor:d1984b1c0ef25d8f1e06db93d52f0b46054b6d84faec21012c31c7ef9df565e7:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_anti_join :: error_constructor :: d1984b1c0ef25d8f1e06db93d52f0b46054b6d84faec21012c31c7ef9df565e7 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_anti_join:error_constructor:ef8ecbc8a17c62603017501ffb56caff02b86ae89f9577b5f6aed335ba054d4a:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_anti_join :: error_constructor :: ef8ecbc8a17c62603017501ffb56caff02b86ae89f9577b5f6aed335ba054d4a #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_expand_bound:error_constructor:b311ef96bd1c02668b1c45efb011865a213c645fcba8d1ad14f26e77a915d63d:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_expand_bound :: error_constructor :: b311ef96bd1c02668b1c45efb011865a213c645fcba8d1ad14f26e77a915d63d #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_expand_bound:error_constructor:c699e39489f943e56468c2ef47d911babff346705598ef0a9277f400b1aa8390:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_expand_bound :: error_constructor :: c699e39489f943e56468c2ef47d911babff346705598ef0a9277f400b1aa8390 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_expand_csr:error_constructor:b311ef96bd1c02668b1c45efb011865a213c645fcba8d1ad14f26e77a915d63d:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_expand_csr :: error_constructor :: b311ef96bd1c02668b1c45efb011865a213c645fcba8d1ad14f26e77a915d63d #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_expand_csr:error_constructor:c699e39489f943e56468c2ef47d911babff346705598ef0a9277f400b1aa8390:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_expand_csr :: error_constructor :: c699e39489f943e56468c2ef47d911babff346705598ef0a9277f400b1aa8390 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_expand_indexed:error_constructor:b311ef96bd1c02668b1c45efb011865a213c645fcba8d1ad14f26e77a915d63d:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_expand_indexed :: error_constructor :: b311ef96bd1c02668b1c45efb011865a213c645fcba8d1ad14f26e77a915d63d #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_expand_indexed:error_constructor:c699e39489f943e56468c2ef47d911babff346705598ef0a9277f400b1aa8390:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_expand_indexed :: error_constructor :: c699e39489f943e56468c2ef47d911babff346705598ef0a9277f400b1aa8390 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20execute_node_scan:error_constructor:317fc8a95624a6901f5ee76d73f720208f90ef21d9b23f9f00962cb32d0fc4d2:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn execute_node_scan :: error_constructor :: 317fc8a95624a6901f5ee76d73f720208f90ef21d9b23f9f00962cb32d0fc4d2 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20expand_hydrate_and_align:error_constructor:26676429e7430406f2c657ce9adfb00806dc6a164eee256e4e2c7a9f0b7a340d:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn expand_hydrate_and_align :: error_constructor :: 26676429e7430406f2c657ce9adfb00806dc6a164eee256e4e2c7a9f0b7a340d #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20expand_hydrate_and_align:error_constructor:3423d068a29a667bd49a640def0fd5a0d1e8a8f6d1de46eff395f75ebc8c931d:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn expand_hydrate_and_align :: error_constructor :: 3423d068a29a667bd49a640def0fd5a0d1e8a8f6d1de46eff395f75ebc8c931d #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20extract_id_column_by_name:error_constructor:57cb0c56c3d4d2c2d0ca242c87ac632bf6a2592bf29fbfdca6378685820c7d25:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn extract_id_column_by_name :: error_constructor :: 57cb0c56c3d4d2c2d0ca242c87ac632bf6a2592bf29fbfdca6378685820c7d25 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Afn%20extract_id_column_by_name:error_constructor:c699e39489f943e56468c2ef47d911babff346705598ef0a9277f400b1aa8390:column:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::fn extract_id_column_by_name :: error_constructor :: c699e39489f943e56468c2ef47d911babff346705598ef0a9277f400b1aa8390 #1	error_constructor	column	column	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
2	rust_string:crates%2Fomnigraph%2Fsrc%2Fexec%2Fquery.rs:%3Cmodule%3E%3A%3Aimpl%20Omnigraph%3A%3Afn%20query_with_head:rustdoc:3716912736527ff6b13fd2efa479da5c8d430a409fff28c90d1c4db792f05cbf:row:1:1	rust_string	crates/omnigraph/src/exec/query.rs	<module>::impl Omnigraph::fn query_with_head :: rustdoc :: 3716912736527ff6b13fd2efa479da5c8d430a409fff28c90d1c4db792f05cbf #1	rustdoc	row	row	physical_storage	retain accurate physical/storage terminology	none	omnigraph-engine owning tests plus G2 guard	Reviewed as accurate Lance, Arrow, manifest, recovery, or physical execution terminology.
